Date,Time,AKSUSE1QTS_M01U_ival,AKSUSE1QTS_M01U_unit,AKSUSE1MF01M01U_ival,AKSUSE1MF01M01U_unit,AKSUSE2QTS_M01U_ival,AKSUSE2QTS_M01U_unit,AKSUSE2MF01M01U_ival,AKSUSE2MF01M01U_unit,Aeration_rate:_total_of_5EE_if_all_14_aerators_per_tank_are_blowing_EnergieeinheitenBB1_ival,EnergieeinheitenBB1_unit,DO_AKBBBB1QO2_M01U_ival,DO_AKBBBB1QO2_M01U_unit,DO_AKBBBB1QO2_M02U_ival,DO_AKBBBB1QO2_M02U_unit,Schlammalter_ival,Schlammalter_unit,Aerobic_sludge_age_Aerobes_Schlammalter_ival,Aerobes_Schlammalter_unit,Ammonia_AKBVBW1QNH4H01_ival,AKBVBW1QNH4H01_unit,Nitric_oxide_AKBVBW1QNO_H01_ival,AKBVBW1QNO_H01_unit,phosphate_AKBVBW1QPO4H01_ival,AKBVBW1QPO4H01_unit,Redox_Potential_AKBVBW1QROXH01_ival,AKBVBW1QROXH01_unit,pH_in_tank_AKBVBW1QPH_H01_ival,AKBVBW1QPH_H01_unit,TS_AKBVBW1QTS_H01_ival,AKBVBW1QTS_H01_unit,AKBVBW1QTS_H02_ival,AKBVBW1QTS_H02_unit,AKBNKB1ML02H01RW01_ival,AKBNKB1ML02H01RW01_unit,AKBNKB2ML02H01RW01_ival,AKBNKB2ML02H01RW01_unit,AKBNKB3ML02H01RW01_ival,AKBNKB3ML02H01RW01_unit,AKBNKB4ML02H01RW01_ival,AKBNKB4ML02H01RW01_unit,BOD_AKMVKL2LBSBM12_ival,AKMVKL2LBSBM12_unit,AKMVKL2LBSBM11_ival,AKMVKL2LBSBM11_unit,COD_AKMVKL2LCSBM12_ival,AKMVKL2LCSBM12_unit,AKMVKL2LCSBM11_ival,AKMVKL2LCSBM11_unit,AKMVKL2LNH4M12_ival,AKMVKL2LNH4M12_unit,AKMVKL2LPO4M12_ival,AKMVKL2LPO4M12_unit,AKMVKL2LPO4M14_ival,AKMVKL2LPO4M14_unit,AKMVKL2LPH_M11_ival,AKMVKL2LPH_M11_unit,Conductivity_AKMVKL2LLF_M11_ival,AKMVKL2LLF_M11_unit,AKBBBB1XS02M11_ival,AKBBBB1XS02M11_unit,AKBNKB1XS01M21_ival,AKBNKB1XS01M21_unit,AKBNKB2XS01M21_ival,AKBNKB2XS01M21_unit,AKBNKB3XS01M21_ival,AKBNKB3XS01M21_unit,AKBNKB4XS01M21_ival,AKBNKB4XS01M21_unit
14.09.2025,10:00:00,1.51,g/l,0.00,m³/h,7.15,g/l,64.67,m³/h,1.5,EE,,mg/l,,mg/l,17.82,Tage,,Tage,0.7,mg/l,4.6,mg/l,0.1,mg/l,95,mV,6.86,,3.1,g/l,3.5,g/l,333,m³/h,145,m³/h,127,m³/h,280,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,10.00,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,11:00:00,2.11,g/l,0.00,m³/h,8.10,g/l,64.82,m³/h,1.5,EE,,mg/l,,mg/l,15.69,Tage,,Tage,0.9,mg/l,4.3,mg/l,0.1,mg/l,89,mV,6.86,,3.1,g/l,3.5,g/l,364,m³/h,152,m³/h,226,m³/h,290,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,12:00:00,1.30,g/l,0.00,m³/h,7.76,g/l,64.86,m³/h,1.5,EE,,mg/l,,mg/l,16.19,Tage,,Tage,1.5,mg/l,3.9,mg/l,0.1,mg/l,76,mV,6.87,,3.0,g/l,3.5,g/l,357,m³/h,274,m³/h,176,m³/h,464,m³/h,,mg/l,,mg/l,918,mg/l,349,mg/l,,mg/l,,mg/l,,mg/l,7.7,pH,1.40,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,13:00:00,1.29,g/l,0.00,m³/h,8.16,g/l,64.97,m³/h,1.5,EE,,mg/l,,mg/l,15.12,Tage,,Tage,2.9,mg/l,3.2,mg/l,0.1,mg/l,63,mV,6.90,,3.0,g/l,3.4,g/l,459,m³/h,235,m³/h,346,m³/h,621,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,14:00:00,1.26,g/l,0.00,m³/h,7.83,g/l,65.00,m³/h,1.8,EE,,mg/l,,mg/l,15.67,Tage,,Tage,5.1,mg/l,2.3,mg/l,0.2,mg/l,59,mV,6.94,,3.0,g/l,3.4,g/l,477,m³/h,485,m³/h,237,m³/h,448,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,15:00:00,1.52,g/l,0.00,m³/h,8.65,g/l,65.20,m³/h,3.0,EE,,mg/l,,mg/l,14.05,Tage,,Tage,6.8,mg/l,1.9,mg/l,0.3,mg/l,68,mV,6.94,,3.0,g/l,3.4,g/l,510,m³/h,449,m³/h,444,m³/h,630,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,16:00:00,1.31,g/l,0.00,m³/h,7.97,g/l,65.05,m³/h,3.0,EE,,mg/l,,mg/l,15.60,Tage,,Tage,7.2,mg/l,3.2,mg/l,0.2,mg/l,74,mV,6.92,,3.0,g/l,3.4,g/l,505,m³/h,365,m³/h,285,m³/h,603,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,17:00:00,1.26,g/l,0.00,m³/h,7.64,g/l,65.05,m³/h,3.0,EE,,mg/l,,mg/l,16.27,Tage,,Tage,6.8,mg/l,4.6,mg/l,0.2,mg/l,77,mV,6.91,,3.0,g/l,3.4,g/l,488,m³/h,408,m³/h,410,m³/h,522,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,18:00:00,1.32,g/l,0.00,m³/h,8.48,g/l,65.13,m³/h,2.6,EE,,mg/l,,mg/l,14.54,Tage,,Tage,6.3,mg/l,5.7,mg/l,0.2,mg/l,76,mV,6.89,,3.0,g/l,3.4,g/l,504,m³/h,488,m³/h,294,m³/h,469,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,19:00:00,1.25,g/l,0.00,m³/h,7.98,g/l,65.03,m³/h,1.0,EE,,mg/l,,mg/l,15.31,Tage,,Tage,6.1,mg/l,6.1,mg/l,0.2,mg/l,54,mV,6.93,,2.9,g/l,3.4,g/l,466,m³/h,401,m³/h,336,m³/h,546,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,20:00:00,1.33,g/l,0.00,m³/h,8.06,g/l,65.03,m³/h,2.2,EE,,mg/l,,mg/l,15.45,Tage,,Tage,7.9,mg/l,3.7,mg/l,0.2,mg/l,48,mV,6.97,,3.0,g/l,3.4,g/l,479,m³/h,316,m³/h,302,m³/h,598,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,21:00:00,1.25,g/l,0.00,m³/h,7.59,g/l,65.02,m³/h,3.0,EE,,mg/l,,mg/l,16.46,Tage,,Tage,8.6,mg/l,2.4,mg/l,0.2,mg/l,67,mV,6.95,,3.1,g/l,3.5,g/l,459,m³/h,390,m³/h,316,m³/h,427,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,22:00:00,1.24,g/l,0.00,m³/h,9.02,g/l,65.19,m³/h,3.0,EE,,mg/l,,mg/l,13.85,Tage,,Tage,7.9,mg/l,3.5,mg/l,0.2,mg/l,71,mV,6.92,,3.0,g/l,3.4,g/l,475,m³/h,450,m³/h,334,m³/h,503,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
14.09.2025,23:00:00,1.24,g/l,0.00,m³/h,7.71,g/l,65.02,m³/h,3.0,EE,,mg/l,,mg/l,16.24,Tage,,Tage,7.2,mg/l,4.4,mg/l,0.2,mg/l,67,mV,6.92,,3.1,g/l,3.5,g/l,463,m³/h,241,m³/h,306,m³/h,604,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,00:00:00,1.23,g/l,0.00,m³/h,8.43,g/l,65.04,m³/h,3.0,EE,,mg/l,,mg/l,14.86,Tage,,Tage,6.6,mg/l,5.1,mg/l,0.2,mg/l,70,mV,6.91,,3.1,g/l,3.5,g/l,464,m³/h,570,m³/h,370,m³/h,407,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,01:00:00,1.25,g/l,0.00,m³/h,8.04,g/l,64.97,m³/h,2.5,EE,,mg/l,,mg/l,15.65,Tage,,Tage,6.1,mg/l,5.8,mg/l,0.2,mg/l,72,mV,6.89,,3.1,g/l,3.4,g/l,451,m³/h,346,m³/h,282,m³/h,553,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,02:00:00,1.22,g/l,0.00,m³/h,7.69,g/l,64.93,m³/h,1.0,EE,,mg/l,,mg/l,16.28,Tage,,Tage,5.5,mg/l,6.0,mg/l,0.1,mg/l,57,mV,6.92,,2.9,g/l,3.5,g/l,435,m³/h,290,m³/h,347,m³/h,422,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,03:00:00,1.25,g/l,0.00,m³/h,8.09,g/l,64.93,m³/h,1.8,EE,,mg/l,,mg/l,15.54,Tage,,Tage,6.4,mg/l,3.6,mg/l,0.1,mg/l,55,mV,6.94,,3.0,g/l,3.5,g/l,410,m³/h,387,m³/h,201,m³/h,357,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,04:00:00,1.24,g/l,0.00,m³/h,7.63,g/l,64.85,m³/h,3.0,EE,,mg/l,,mg/l,16.61,Tage,,Tage,6.1,mg/l,2.5,mg/l,0.1,mg/l,84,mV,6.90,,3.1,g/l,3.5,g/l,351,m³/h,173,m³/h,313,m³/h,337,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,05:00:00,1.23,g/l,0.00,m³/h,7.80,g/l,64.93,m³/h,2.1,EE,,mg/l,,mg/l,16.36,Tage,,Tage,4.1,mg/l,3.9,mg/l,0.1,mg/l,91,mV,6.86,,3.1,g/l,3.5,g/l,386,m³/h,382,m³/h,187,m³/h,331,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,06:00:00,1.22,g/l,0.00,m³/h,8.23,g/l,65.00,m³/h,1.5,EE,,mg/l,,mg/l,15.38,Tage,,Tage,3.5,mg/l,4.8,mg/l,0.1,mg/l,68,mV,6.90,,3.0,g/l,3.5,g/l,444,m³/h,157,m³/h,377,m³/h,430,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,07:00:00,1.21,g/l,0.00,m³/h,8.69,g/l,65.28,m³/h,1.7,EE,,mg/l,,mg/l,14.26,Tage,,Tage,5.2,mg/l,2.7,mg/l,0.2,mg/l,-16,mV,6.95,,3.0,g/l,3.5,g/l,499,m³/h,535,m³/h,404,m³/h,713,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,08:00:00,1.59,g/l,0.00,m³/h,8.79,g/l,65.29,m³/h,3.3,EE,,mg/l,,mg/l,13.83,Tage,,Tage,6.1,mg/l,1.0,mg/l,0.8,mg/l,-8,mV,6.95,,3.0,g/l,3.4,g/l,598,m³/h,588,m³/h,764,m³/h,805,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,09:00:00,1.83,g/l,0.00,m³/h,8.96,g/l,65.28,m³/h,3.1,EE,,mg/l,,mg/l,13.41,Tage,,Tage,6.8,mg/l,1.8,mg/l,0.4,mg/l,80,mV,6.86,,2.9,g/l,3.3,g/l,692,m³/h,799,m³/h,845,m³/h,825,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,10:00:00,1.27,g/l,0.00,m³/h,7.62,g/l,65.27,m³/h,2.8,EE,,mg/l,,mg/l,15.64,Tage,,Tage,4.5,mg/l,3.7,mg/l,0.2,mg/l,103,mV,6.79,,2.9,g/l,3.4,g/l,739,m³/h,807,m³/h,924,m³/h,1066,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,11:00:00,1.25,g/l,0.00,m³/h,7.11,g/l,65.16,m³/h,1.0,EE,,mg/l,,mg/l,16.68,Tage,,Tage,2.7,mg/l,5.5,mg/l,0.1,mg/l,86,mV,6.80,,2.8,g/l,3.4,g/l,700,m³/h,824,m³/h,821,m³/h,970,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,12:00:00,1.31,g/l,0.00,m³/h,7.86,g/l,65.20,m³/h,1.3,EE,,mg/l,,mg/l,14.88,Tage,,Tage,4.3,mg/l,3.8,mg/l,0.1,mg/l,57,mV,6.89,,2.8,g/l,3.3,g/l,747,m³/h,835,m³/h,791,m³/h,802,m³/h,,mg/l,,mg/l,672,mg/l,316,mg/l,,mg/l,,mg/l,5.70,mg/l,7.5,pH,1.10,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,13:00:00,1.27,g/l,0.00,m³/h,8.66,g/l,65.24,m³/h,2.8,EE,,mg/l,,mg/l,13.42,Tage,,Tage,6.9,mg/l,1.5,mg/l,0.2,mg/l,64,mV,7.13,,2.8,g/l,3.3,g/l,804,m³/h,821,m³/h,791,m³/h,799,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,14:00:00,1.24,g/l,0.00,m³/h,8.63,g/l,65.20,m³/h,3.0,EE,,mg/l,,mg/l,13.52,Tage,,Tage,6.2,mg/l,2.4,mg/l,0.2,mg/l,89,mV,7.07,,2.9,g/l,3.3,g/l,790,m³/h,813,m³/h,827,m³/h,816,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,48.0,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,15:00:00,1.27,g/l,0.00,m³/h,7.96,g/l,65.14,m³/h,2.2,EE,,mg/l,,mg/l,14.85,Tage,,Tage,4.3,mg/l,4.5,mg/l,0.1,mg/l,91,mV,7.03,,2.9,g/l,3.4,g/l,700,m³/h,807,m³/h,911,m³/h,999,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,16:00:00,1.26,g/l,0.00,m³/h,7.11,g/l,65.09,m³/h,1.0,EE,,mg/l,,mg/l,16.73,Tage,,Tage,3.3,mg/l,5.0,mg/l,0.1,mg/l,81,mV,7.07,,2.8,g/l,3.4,g/l,715,m³/h,803,m³/h,679,m³/h,966,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,17:00:00,1.25,g/l,0.00,m³/h,7.06,g/l,65.00,m³/h,1.7,EE,,mg/l,,mg/l,17.06,Tage,,Tage,4.0,mg/l,2.8,mg/l,0.1,mg/l,72,mV,7.10,,2.9,g/l,3.5,g/l,692,m³/h,792,m³/h,604,m³/h,748,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,18:00:00,1.26,g/l,0.00,m³/h,7.06,g/l,64.95,m³/h,2.0,EE,,mg/l,,mg/l,17.25,Tage,,Tage,4.1,mg/l,1.5,mg/l,0.1,mg/l,72,mV,7.10,,3.0,g/l,3.5,g/l,657,m³/h,784,m³/h,583,m³/h,717,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,19:00:00,1.26,g/l,0.00,m³/h,6.85,g/l,64.89,m³/h,2.0,EE,,mg/l,,mg/l,17.91,Tage,,Tage,4.2,mg/l,1.3,mg/l,0.1,mg/l,42,mV,7.10,,3.0,g/l,3.5,g/l,618,m³/h,774,m³/h,528,m³/h,774,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,20:00:00,1.26,g/l,0.00,m³/h,6.64,g/l,64.85,m³/h,2.0,EE,,mg/l,,mg/l,18.57,Tage,,Tage,4.3,mg/l,1.1,mg/l,0.2,mg/l,38,mV,7.10,,3.0,g/l,3.6,g/l,603,m³/h,773,m³/h,500,m³/h,764,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,21:00:00,1.26,g/l,0.00,m³/h,6.50,g/l,64.87,m³/h,2.0,EE,,mg/l,,mg/l,18.95,Tage,,Tage,4.3,mg/l,1.1,mg/l,0.2,mg/l,37,mV,7.10,,3.0,g/l,3.6,g/l,587,m³/h,775,m³/h,481,m³/h,731,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,22:00:00,1.26,g/l,0.00,m³/h,6.52,g/l,64.93,m³/h,2.0,EE,,mg/l,,mg/l,18.90,Tage,,Tage,4.2,mg/l,1.0,mg/l,0.2,mg/l,15,mV,7.10,,3.0,g/l,3.6,g/l,599,m³/h,775,m³/h,499,m³/h,726,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
15.09.2025,23:00:00,1.26,g/l,0.00,m³/h,6.57,g/l,64.94,m³/h,2.0,EE,,mg/l,,mg/l,18.82,Tage,,Tage,4.4,mg/l,1.0,mg/l,0.3,mg/l,-6,mV,7.11,,3.0,g/l,3.6,g/l,598,m³/h,773,m³/h,466,m³/h,751,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,00:00:00,1.28,g/l,0.00,m³/h,6.47,g/l,64.88,m³/h,2.0,EE,,mg/l,,mg/l,19.17,Tage,,Tage,4.8,mg/l,1.0,mg/l,0.3,mg/l,-28,mV,7.12,,3.0,g/l,3.6,g/l,563,m³/h,772,m³/h,521,m³/h,731,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,01:00:00,1.26,g/l,0.00,m³/h,6.37,g/l,64.85,m³/h,3.0,EE,,mg/l,,mg/l,19.56,Tage,,Tage,5.0,mg/l,1.0,mg/l,0.4,mg/l,10,mV,7.12,,3.1,g/l,3.6,g/l,566,m³/h,762,m³/h,431,m³/h,703,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,4.50,g/l,6.90,g/l,9.60,g/l,6.90,g/l,8.20,g/l
16.09.2025,02:00:00,1.27,g/l,0.00,m³/h,6.37,g/l,64.85,m³/h,2.5,EE,,mg/l,,mg/l,19.54,Tage,,Tage,3.8,mg/l,1.7,mg/l,0.2,mg/l,59,mV,7.09,,3.1,g/l,3.6,g/l,550,m³/h,747,m³/h,430,m³/h,658,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,03:00:00,1.27,g/l,0.00,m³/h,6.13,g/l,64.76,m³/h,2.0,EE,,mg/l,,mg/l,20.35,Tage,,Tage,2.4,mg/l,2.2,mg/l,0.1,mg/l,69,mV,7.08,,3.0,g/l,3.6,g/l,523,m³/h,713,m³/h,307,m³/h,626,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,04:00:00,1.27,g/l,0.00,m³/h,6.19,g/l,64.76,m³/h,2.0,EE,,mg/l,,mg/l,20.22,Tage,,Tage,1.7,mg/l,1.9,mg/l,0.1,mg/l,81,mV,7.08,,3.1,g/l,3.6,g/l,494,m³/h,659,m³/h,401,m³/h,504,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,05:00:00,1.27,g/l,0.00,m³/h,5.91,g/l,64.68,m³/h,2.0,EE,,mg/l,,mg/l,21.33,Tage,,Tage,0.8,mg/l,1.8,mg/l,0.1,mg/l,104,mV,7.08,,3.1,g/l,3.6,g/l,476,m³/h,495,m³/h,255,m³/h,383,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,06:00:00,1.27,g/l,0.00,m³/h,6.25,g/l,64.62,m³/h,2.0,EE,,mg/l,,mg/l,20.18,Tage,,Tage,0.2,mg/l,1.9,mg/l,0.1,mg/l,123,mV,7.10,,3.1,g/l,3.6,g/l,394,m³/h,399,m³/h,295,m³/h,348,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,07:00:00,1.28,g/l,0.00,m³/h,6.26,g/l,64.62,m³/h,2.0,EE,,mg/l,,mg/l,20.22,Tage,,Tage,0.1,mg/l,2.3,mg/l,0.1,mg/l,129,mV,7.10,,3.1,g/l,3.6,g/l,373,m³/h,381,m³/h,220,m³/h,328,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,9.40,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,08:00:00,1.28,g/l,0.00,m³/h,6.09,g/l,64.66,m³/h,2.0,EE,,mg/l,,mg/l,20.74,Tage,,Tage,0.1,mg/l,2.8,mg/l,0.1,mg/l,125,mV,7.09,,3.1,g/l,3.6,g/l,340,m³/h,403,m³/h,227,m³/h,338,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,09:00:00,1.27,g/l,0.00,m³/h,6.88,g/l,64.70,m³/h,2.0,EE,,mg/l,,mg/l,18.35,Tage,,Tage,0.2,mg/l,3.4,mg/l,0.1,mg/l,117,mV,7.08,,3.1,g/l,3.6,g/l,396,m³/h,308,m³/h,288,m³/h,469,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,10:00:00,1.26,g/l,0.00,m³/h,7.34,g/l,64.76,m³/h,2.0,EE,,mg/l,,mg/l,16.98,Tage,,Tage,0.6,mg/l,3.9,mg/l,0.1,mg/l,105,mV,7.08,,3.0,g/l,3.6,g/l,449,m³/h,134,m³/h,233,m³/h,563,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,11:00:00,1.27,g/l,0.00,m³/h,7.82,g/l,64.88,m³/h,2.0,EE,,mg/l,,mg/l,15.63,Tage,,Tage,1.2,mg/l,3.8,mg/l,0.1,mg/l,86,mV,7.11,,3.0,g/l,3.6,g/l,468,m³/h,488,m³/h,392,m³/h,599,m³/h,420,mg/l,280,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,12:00:00,1.26,g/l,0.00,m³/h,7.58,g/l,64.85,m³/h,2.0,EE,,mg/l,,mg/l,16.22,Tage,,Tage,2.2,mg/l,2.8,mg/l,0.2,mg/l,78,mV,7.14,,3.0,g/l,3.5,g/l,523,m³/h,319,m³/h,304,m³/h,688,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,14.000,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,13:00:00,1.26,g/l,0.00,m³/h,7.49,g/l,64.87,m³/h,2.0,EE,,mg/l,,mg/l,16.30,Tage,,Tage,3.3,mg/l,2.1,mg/l,0.2,mg/l,73,mV,7.16,,3.0,g/l,3.5,g/l,521,m³/h,494,m³/h,485,m³/h,657,m³/h,,mg/l,,mg/l,859,mg/l,487,mg/l,64.0,mg/l,,mg/l,,mg/l,7.7,pH,1.60,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
16.09.2025,14:00:00,1.27,g/l,0.00,m³/h,7.50,g/l,64.87,m³/h,2.0,EE,,mg/l,,mg/l,16.23,Tage,,Tage,4.4,mg/l,1.5,mg/l,0.2,mg/l,64,mV,7.17,,3.0,g/l,3.5,g/l,573,m³/h,494,m³/h,321,m³/h,672,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
